hash_key,model,bleu_score,scorer,dataset
001560ee083ca491cdf469ea616f154d953dee200e690a72ddf68e310f3a9f2d,inscriptis,0.9233474243974571,bleu,cleaneval
00223744f7c2db425cf6fa4547d9a10f565110a948a6c2bd07dc4bc8f2114549,inscriptis,0.9259082986115901,bleu,cleaneval
004859638aa3205b5d0d6124f804609bc167275cc4f900c8d12a29aeb8e970a3,inscriptis,0.6949654095209857,bleu,cleaneval
00637c070d02ce976b725c180ab6167840dde27e62fbe7f3294d0ea74910f6d8,inscriptis,0.9428879085104943,bleu,cleaneval
0069b434a26c6f1e78e59b909f651965a57d600845df45681f599075815c5ee9,inscriptis,0.9372444524773025,bleu,cleaneval
008bec23d9bc24b3f13dba7f3ebb866ec147058e9dc9f9d9cd9433df7a07933a,inscriptis,0.9919153757451876,bleu,cleaneval
0115465583ef71421745dd15eb7f74f298e01a118c31d2a2d5c1b21cf8480438,inscriptis,0.694966104093763,bleu,cleaneval
018f16fd1ec85d5085f981a5fbf2e8d95e5f5d63e42238bf57fe8aa524166554,inscriptis,0.9070748646030118,bleu,cleaneval
01d2d66463ededad2f080e046bb746ced1f3dab739451eb2c37d882d2be0deff,inscriptis,0.7233849284142708,bleu,cleaneval
01f79a0684c98aaca2050f1ee6234f3e7905001af71a495e91cf9989b6db40d4,inscriptis,0.5537659985684047,bleu,cleaneval
0207a848299d0d7c65bd0954ced69acaf5d8eb28fdc9ef93e565eae94fd9c413,inscriptis,0.989854327182839,bleu,cleaneval
025cf8bfac65b41e2857a883e6256cf74948f915e92018958984c6b6f47455ad,inscriptis,0.9272101482050605,bleu,cleaneval
026a0b2329b8bb430d64ceb4a22b46d72dafcc3d0552bf44d7ea529af9a65c41,inscriptis,0.9049298537871138,bleu,cleaneval
029d34b53f69374d5c88d298ebc1f97fecd47d94c7919e58aba3b73a38c9729f,inscriptis,0.6481507109902873,bleu,cleaneval
02a093523b46ef475b8ce275e613d84054f9293728e2e892675c37d45f4548bd,inscriptis,0.7979081671198103,bleu,cleaneval
036e06ee1999c45c768f07d6f5361487723e3b5071811434415ba0481bab796c,inscriptis,0.4432011418273657,bleu,cleaneval
037254e3dd401995b197326cda17fb34b62591b1103f518d41e16fd03d939d8b,inscriptis,0.9664110349769202,bleu,cleaneval
0490d8a5dfe65ffee2750495a86d1acd0af932a8a67d91c4b6b30d567e317598,inscriptis,0.8968150741105467,bleu,cleaneval
0580f43c65cf07518144321147eb7b0c682efdb7b0cbfbce7b43b5ed940cdf0f,inscriptis,0.9806733091194574,bleu,cleaneval
06c671cb673dbf8acb77b2f0ca46810c743aaeef89752bc372a2fdc8e0185cde,inscriptis,0.879623099911742,bleu,cleaneval
06d05011d3443539cf4e0bb2dbffe238a4db9b3f5346d6e89632f6da60a38e75,inscriptis,0.969078131583838,bleu,cleaneval
070fd6328624cd79a6ec59c5ce21d6a66799dded19d9e1cfcd12d391e3e2af95,inscriptis,0.7271838017392495,bleu,cleaneval
0719d987790bd1f5e76f20c9bd56ab4935c3899fe84c2ced5d03208254849d14,inscriptis,0.05163077468346696,bleu,cleaneval
0757a7fb70c89d6e5602d947b3daeb2c8c75e7190eabd364e7e4ef9a0356b6d7,inscriptis,0.7790788301095938,bleu,cleaneval
075c12a974b319e04703d3f89a01a804db0eaf11e825113ef66d5885d9671e8d,inscriptis,0.9466590368934305,bleu,cleaneval
07b889d459670a7ce32c6efa97503ca581d008c0c1aab46350c3605ffb2d2e3d,inscriptis,0.9797639468760669,bleu,cleaneval
0805938d8af6c43f3ff02d6eca3c31ac9e1002cd29f59e0e3604e344cd65ecb3,inscriptis,0.9247363330690497,bleu,cleaneval
0827a8e9abeef94724b3e21942041564a8876275a24c5f26a3a50e7f399370d7,inscriptis,0.918301263876097,bleu,cleaneval
0839a5ee0fa2c39c5c80a713ad10fabfb9d76eb0798a2a3796c8d66a9cc7863c,inscriptis,0.997877414749276,bleu,cleaneval
084cdc54fb3105868bccf6ff4c00e4a8ac35208128dd16629df6e39ed2384124,inscriptis,0.9756010712769776,bleu,cleaneval
091551253839bd14dd0f05bb32fa05d9fd67b12811f4f3bc67269776605c6c5b,inscriptis,0.9096060232395796,bleu,cleaneval
0934ed2d5a291920703f83b797a5369575803278b3c14389e533d00b4469f938,inscriptis,0.9860799633702055,bleu,cleaneval
09ad2db32a89bc73dd1bc76b99a5873eed62cd49b040a521a287eb558d559a7e,inscriptis,0.46654315366525984,bleu,cleaneval
09b108a19c8ca5a4777696e49d89dc9a5c7528b1a5c31992e4b5577a8313071c,inscriptis,0.931734305877227,bleu,cleaneval
0a39f230d0843d5a89305ec748d0df2320f5c9c9d01363a6f3b66c303564d8a8,inscriptis,0.9640754027856524,bleu,cleaneval
0a63e55881b55452003b58c40b9b6355dfa7b4731a7b8dd7c2cd15182ae2057a,inscriptis,0.9585252085050452,bleu,cleaneval
